,accommodates,price,minimum_nights,maximum_nights,minimum_maximum_nights,availability_30,number_of_reviews,number_of_reviews_ltm,review_scores_rating,calculated_host_listings_count,calculated_host_listings_count_private_rooms,days_since_last_review,days_since_first_review,days_since_host_since,room_type,host_response_rate,bathrooms,host_is_superhost,host_identity_verified,instant_bookable,Entire rental unit,Price/square ,EMPORIKO TRIGONO-PLAKA,jumio,work_email,Shampoo,Heating,Hot water,TV,Coffee maker,Dedicated workspace,Bed linens,Washer,Elevator,Fire extinguisher,First aid kit,Free street parking,Extra pillows and blankets,Patio or balcony,Smoke alarm,Microwave,Shower gel,Luggage dropoff allowed,Private entrance,Host greets you,Lockbox,Room-darkening shades,Hot water kettle,Crib,Paid parking off premises,Body soap,Dryer,Baking sheet,Ethernet connection,Dishwasher,Outdoor furniture,High chair,Pack ’n play/Travel crib,Cable TV,Single level home,Bathtub
3793,2,32.0,2,1125,1125,0,18,1,4.94,1,0,385,1030,1054,0,5,1 ,1.0,0.0,1,1,1175,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,4,68.0,1,1125,1125,26,46,40,4.98,6,3,9,402,1053,2,5,1  ,1.0,1.0,1,0,1100,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
3795,2,61.0,1,1125,1125,21,13,7,5.0,6,3,22,456,1053,2,5,1  ,1.0,1.0,1,0,2380,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3796,2,55.0,1,1125,1125,26,51,34,4.92,6,3,378,441,1053,2,5,1  ,1.0,1.0,1,0,1100,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
3797,4,25.0,2,30,1125,4,20,5,4.8,1,0,613,1036,1890,0,5,1.5 ,0.0,1.0,1,0,1000,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3798,4,40.0,2,1125,1125,2,149,40,4.95,1,0,28,1002,1054,0,5,1.5 ,1.0,1.0,1,1,1250,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3799,3,25.0,2,1125,1125,0,26,7,4.73,1,0,15,919,1054,0,3,1 ,0.0,1.0,1,1,1570,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3800,4,65.0,2,1125,1125,0,78,0,4.94,2,0,593,1009,170,0,0,1 ,0.0,0.0,1,1,1400,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3801,2,43.0,2,120,1125,0,52,9,4.96,2,0,734,917,1429,0,5,1.5 ,1.0,1.0,0,1,1570,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3802,4,39.0,2,60,1125,0,65,18,4.98,1,0,18,1021,1051,0,5,1 ,1.0,1.0,1,1,1380,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
3803,6,78.0,2,1125,1125,11,22,15,4.68,49,0,25,882,2197,0,5,1.5 ,1.0,1.0,0,1,2380,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3804,4,40.0,1,1125,1125,0,77,19,4.68,1,0,754,1045,1975,0,5,1 ,0.0,1.0,1,1,1400,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3805,4,18.0,3,1125,1125,19,14,4,4.54,1,0,55,731,1051,0,0,1 ,0.0,1.0,0,1,1100,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3806,2,24.0,3,1125,1125,0,81,6,4.88,1,0,97,926,1051,0,5,1.5 ,1.0,1.0,1,1,1100,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3807,2,24.0,3,1125,1125,1,23,0,4.91,1,0,820,1023,1051,0,0,1 ,0.0,0.0,0,1,1350,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,7,180.0,1,90,1125,2,137,41,4.96,3,0,16,971,2559,0,5,2 ,1.0,1.0,1,1,1400,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
3809,4,20.0,1,1125,1125,0,37,1,4.89,1,0,870,842,1050,0,4,1 ,1.0,0.0,0,1,1100,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,4,28.0,3,1125,1125,23,16,11,4.94,1,0,37,475,1050,0,5,1 ,1.0,0.0,1,1,1250,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3812,2,16.0,28,1125,1125,0,10,0,4.6,1,1,698,973,1051,2,5,2  ,1.0,0.0,0,0,1900,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
3813,14,195.0,3,1125,1125,0,3,0,4.67,40,0,741,797,3630,0,5,3 ,1.0,1.0,0,1,2380,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3814,8,40.0,2,1125,1125,5,37,7,4.81,2,1,43,1038,1352,0,5,2 ,1.0,1.0,1,1,1600,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,5,140.0,1,1125,1125,30,40,12,4.6,1,0,114,1010,1047,0,5,2 ,0.0,1.0,1,1,2300,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
3816,5,71.0,1,1125,1125,9,97,68,4.82,1,0,31,727,1646,0,0,1 ,0.0,1.0,1,1,2380,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3817,4,45.0,3,1125,1125,17,42,8,4.9,1,0,36,855,1652,0,5,1 ,1.0,0.0,0,1,2380,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,2,31.0,3,150,1125,5,48,20,4.85,3,0,645,1016,2032,0,5,1 ,1.0,1.0,1,1,1400,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0
3819,4,40.0,1,360,360,21,2,0,5.0,1,0,1011,1015,2099,0,5,1 ,0.0,0.0,1,1,1570,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3820,7,55.0,1,28,28,0,71,0,4.86,65,0,709,1010,1739,0,5,1 ,1.0,1.0,1,1,1570,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3821,10,65.0,2,1125,1125,0,91,23,4.79,5,0,21,847,2775,0,5,2 ,1.0,1.0,1,1,1100,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3822,2,35.0,5,1125,1125,0,31,2,4.84,18,12,940,1001,2195,0,4,1 ,0.0,1.0,0,1,1400,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3823,2,35.0,3,1125,1125,0,51,0,4.73,18,12,632,1024,2195,0,4,1 ,0.0,1.0,1,1,1400,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,6,67.0,2,1125,1125,13,27,21,4.96,9,0,30,697,2874,0,5,1 ,1.0,1.0,1,1,2380,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0
3827,2,35.0,1,1125,1125,21,3,1,4.0,5,5,178,940,1044,2,5,1  ,0.0,0.0,1,0,1375,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,2,48.0,1,1125,1125,23,1,0,3.0,5,5,777,777,1043,2,5,1  ,0.0,0.0,1,0,1375,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3829,2,35.0,1,1125,1125,20,2,0,3.5,5,5,909,944,1043,2,5,1  ,0.0,0.0,1,0,1375,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,5,92.0,2,1125,1125,14,14,3,4.93,2,0,16,1027,1046,0,5,1 ,1.0,1.0,1,0,2380,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,3,71.0,2,1125,1125,20,16,5,4.94,2,0,74,860,1046,0,5,1 ,1.0,1.0,1,0,2380,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3832,3,34.0,1,10,10,29,81,15,4.89,1,0,64,1027,1044,0,5,1 ,1.0,0.0,0,0,1200,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3833,2,24.0,1,14,14,23,25,5,4.76,54,43,66,857,3488,2,5,1  ,0.0,1.0,1,0,1400,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,2,22.0,1,15,15,26,37,15,4.59,54,43,65,972,3489,2,5,1  ,0.0,1.0,1,0,1175,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,2,22.0,1,15,15,25,55,16,4.87,54,43,4,987,3488,2,5,1  ,0.0,1.0,1,0,1175,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,2,100.0,1,1125,99,7,16,16,4.75,7,0,19,225,1956,0,5,1 ,1.0,0.0,1,1,2380,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3837,12,75.0,1,1125,1125,21,142,31,4.98,17,0,26,1010,2366,0,5,1 ,1.0,1.0,1,1,2380,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
3838,4,80.0,3,1125,1125,19,37,15,4.97,1,0,15,916,1043,0,5,1 ,1.0,1.0,0,1,1400,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
3839,2,59.0,2,180,1125,9,62,18,4.9,2,0,36,976,1429,0,5,1 ,1.0,1.0,0,1,1570,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3840,5,50.0,3,1125,1125,24,5,0,5.0,1,0,710,827,1257,0,5,1 ,0.0,1.0,1,1,1250,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3841,4,35.0,5,30,1125,4,10,3,4.9,1,0,41,1027,1622,0,5,1 ,1.0,1.0,0,0,1250,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3842,2,42.0,1,1125,1125,25,39,16,4.54,5,5,23,825,3878,2,5,1.5  ,0.0,1.0,0,0,2380,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0
3843,2,30.0,2,1125,1125,0,52,7,4.83,2,0,95,928,1913,0,5,1 ,0.0,0.0,1,1,1800,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3844,4,72.0,2,1125,1125,0,20,2,4.95,24,1,514,70,3411,0,5,1 ,0.0,1.0,1,1,1400,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1
3845,2,28.0,3,90,1125,3,129,25,4.71,1,0,91,1032,1128,0,5,1 ,0.0,1.0,1,1,1570,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,8,77.0,1,30,1,16,23,9,4.35,4,0,329,743,1833,0,5,2 ,0.0,1.0,1,1,1680,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,4,40.0,1,1125,1125,0,31,1,4.94,1,0,838,924,1037,0,0,1 ,1.0,0.0,0,1,1400,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3848,2,47.0,1,90,90,30,75,38,4.83,3,0,48,981,1061,0,5,1 ,1.0,1.0,1,1,1375,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3849,2,45.0,1,90,1125,21,87,6,4.77,3,0,678,1033,1061,0,5,1 ,1.0,1.0,1,1,1375,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3850,4,57.0,2,1122,1125,7,11,5,5.0,37,0,63,804,3692,0,5,1 ,1.0,1.0,1,1,1900,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3851,4,56.0,7,1125,1125,0,16,1,4.63,3,0,735,807,1863,0,5,1 ,0.0,1.0,0,1,1100,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
3852,5,40.0,2,60,1125,0,25,15,4.88,1,0,30,870,1037,0,5,1 ,1.0,1.0,1,0,1175,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1
3853,4,35.0,1,30,1125,0,22,6,4.68,1,0,755,924,1037,0,5,1 ,1.0,0.0,1,1,1400,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3854,2,29.0,2,1125,365,12,75,23,4.72,12,0,37,997,1959,0,5,1 ,0.0,1.0,1,0,1250,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,5,50.0,1,1125,1125,15,155,32,4.97,1,0,23,963,1037,0,5,1 ,1.0,1.0,1,1,2300,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
3857,3,40.0,1,1125,1125,0,39,0,4.97,2,0,838,993,1132,0,0,1 ,1.0,1.0,0,0,1400,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0
3858,4,47.0,2,1125,1125,0,120,37,4.93,1,0,6,933,1035,0,5,1 ,1.0,1.0,1,1,1250,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3859,5,80.0,1,1125,1125,3,6,0,4.67,3,0,842,837,1136,0,5,2 ,1.0,0.0,0,1,2380,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
3860,4,109.0,1,1125,1125,20,6,1,5.0,22,5,22,1026,1729,0,5,2 ,1.0,1.0,1,1,1175,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
3861,3,13.0,2,1125,1125,0,15,0,4.53,2,0,1019,1007,2145,0,1,1 ,0.0,1.0,0,1,1200,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,16,411.0,2,14,14,15,1,0,5.0,10,0,891,891,2059,0,5,3 ,0.0,1.0,0,1,1250,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3864,6,130.0,1,1125,1125,15,2,0,4.5,22,0,665,576,2118,0,5,2 ,1.0,1.0,0,1,1400,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3865,12,278.0,2,14,14,12,1,0,5.0,10,0,814,814,2059,0,5,2 ,0.0,1.0,0,1,2380,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3866,4,55.0,1,28,28,0,67,0,4.85,65,0,681,980,1739,0,5,1 ,1.0,1.0,1,1,1250,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3867,10,115.0,1,28,28,0,79,0,4.94,65,0,615,1003,1739,0,5,2 ,1.0,1.0,1,1,1250,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3868,2,30.0,1,1125,1125,12,127,32,4.8,8,0,29,1009,1240,0,0,1 ,1.0,1.0,1,1,1175,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,6,28.0,2,360,1125,7,86,20,4.94,10,0,10,1002,2289,0,0,1 ,1.0,1.0,1,1,1375,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3870,4,38.0,1,1125,1125,25,52,8,4.96,2,0,26,982,1031,0,0,1 ,0.0,0.0,1,1,1175,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,4,60.0,2,1125,1125,0,51,4,4.96,1,0,59,1005,2315,0,5,1 ,1.0,1.0,1,1,1175,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0
3872,3,65.0,2,1125,1125,29,24,9,4.83,2,0,776,819,2805,0,5,1 ,1.0,1.0,0,1,1950,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
3873,4,55.0,2,1125,1125,12,6,0,4.33,5,0,584,735,1820,0,4,1 ,0.0,1.0,0,1,1380,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,2,36.0,10,1125,1125,2,83,4,4.87,1,0,694,980,1491,0,5,1 ,1.0,1.0,0,1,1350,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3875,4,30.0,1,1125,1125,0,49,15,4.86,1,0,64,1015,1176,0,0,1 ,1.0,0.0,1,1,1300,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3876,2,49.0,1,1125,1125,6,7,1,5.0,1,0,14,849,1589,0,5,1.5 ,0.0,1.0,1,0,1100,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3878,2,35.0,2,1125,1125,21,114,20,4.73,1,0,34,920,1026,0,5,1 ,1.0,1.0,0,1,1100,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3879,3,41.0,2,28,28,21,23,12,5.0,1,0,21,685,2021,0,5,1 ,1.0,1.0,1,0,1175,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1
3880,4,51.0,1,1125,1125,1,5,1,5.0,1,0,402,905,1026,0,5,1 ,0.0,0.0,1,1,1050,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3882,4,45.0,1,60,60,0,8,0,4.63,28,0,699,965,1349,0,5,1 ,0.0,1.0,0,0,1900,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3883,4,38.0,1,365,1125,0,36,14,4.75,21,0,387,1002,1433,0,5,2 ,0.0,1.0,1,1,1680,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3884,5,33.0,1,365,1125,8,26,14,4.73,21,0,71,781,1433,0,5,1 ,0.0,1.0,1,1,1680,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3885,5,49.0,1,1125,1125,3,50,17,4.76,2,0,127,995,1024,0,5,1 ,0.0,1.0,1,1,2380,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0
3886,5,49.0,1,1125,1125,0,24,10,4.79,2,0,58,998,1024,0,5,1 ,0.0,1.0,1,1,2380,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1
3887,2,30.0,2,28,1125,0,1,1,5.0,1,0,76,76,2255,0,5,1 ,0.0,1.0,0,1,1570,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3888,4,48.0,2,1125,1125,0,13,3,4.92,1,0,913,105,1815,0,5,1 ,1.0,1.0,1,1,1400,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
3889,5,70.0,3,30,1125,0,12,0,5.0,1,0,849,908,1292,0,0,2 ,1.0,0.0,1,1,1800,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3890,2,30.0,2,1125,1125,9,45,9,4.38,14,0,101,981,1041,0,5,1 ,0.0,1.0,1,1,4000,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,6,76.0,3,1125,1125,22,66,5,4.95,1,0,696,987,1024,0,0,1.5 ,1.0,1.0,0,1,1175,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0
3892,5,80.0,1,1125,1125,4,1,0,5.0,3,0,779,779,1136,0,5,1.5 ,1.0,0.0,0,1,2380,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
3893,4,40.0,2,365,365,5,3,0,5.0,1,0,885,1013,1022,0,0,1 ,0.0,0.0,1,0,1900,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,6,59.0,2,1125,1125,8,39,10,4.87,1,0,24,891,1023,0,5,1 ,1.0,0.0,0,0,1400,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3895,4,57.0,2,1125,1125,0,15,0,4.87,1,0,604,965,1027,0,0,1 ,1.0,1.0,1,1,1380,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,8,128.0,1,1125,1125,12,6,2,5.0,22,0,857,297,2118,0,5,2.5 ,1.0,1.0,0,1,1400,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
